key,1,2
2973,持之以恆的探索者,完成探索筆記中曉月之章的項目1-46。
2974,踏遍迷津,成功探索迷津的所有地區。
2975,踏遍薩維奈島,成功探索薩維奈島的所有地區。
2976,踏遍加雷馬,成功探索加雷馬的所有地區。
2977,踏遍嘆息海,成功探索嘆息海的所有地區。
2978,踏遍厄爾庇斯,成功探索厄爾庇斯的所有地區。
2979,踏遍天外天垓,成功探索天外天垓的所有地區。
2980,踏遍佐特塔,成功探索佐特塔（異形樓閣）的所有地區。
2981,踏遍巴別塔,成功探索巴別塔（魔導神門）的所有地區。
2982,踏遍萬相森國,成功探索萬相森國（末日樹海）的所有地區。
2983,踏遍極北造物院,成功探索極北造物院（創造環境）的所有地區。
2984,踏遍尋因星晶鏡,成功探索尋因星晶鏡（星海深幽）的所有地區。
2985,踏遍末世終跡,成功探索末世終跡（最終幻想）的所有地區。
2986,踏遍斯提格瑪四,成功探索斯提格瑪四（電腦夢境）的所有地區。
2987,踏遍笑笑鎮,成功探索笑笑鎮（樂園都市）的所有地區。
2988,暝暗的弒神者,在佐迪亞克暝暗殲滅戰中戰勝佐迪亞克。
2989,暉光的超神者,在海德林暉光殲滅戰中戰勝海德林。
2990,為人民服務的騎士5,使用騎士挑戰「副本迷宮（61級以上）」「殲殛戰（61級以上）」「幻巧戰」「隨機任務：練級迷宮」「隨機任務：拾級迷宮」共計700次。<hex:02100103>※隨機任務一天只可以計算一個防護職業，且只能計算一次。
2991,為人民服務的戰士5,使用戰士挑戰「副本迷宮（61級以上）」「殲殛戰（61級以上）」「幻巧戰」「隨機任務：練級迷宮」「隨機任務：拾級迷宮」共計700次。<hex:02100103>※隨機任務一天只可以計算一個防護職業，且只能計算一次。
2992,為人民服務的暗黑騎士5,使用暗黑騎士挑戰「副本迷宮（61級以上）」「殲殛戰（61級以上）」「幻巧戰」「隨機任務：練級迷宮」「隨機任務：拾級迷宮」共計700次。<hex:02100103>※隨機任務一天只可以計算一個防護職業，且只能計算一次。
2993,為人民服務的絕槍戰士5,使用絕槍戰士挑戰「副本迷宮（61級以上）」「殲殛戰（61級以上）」「幻巧戰」「隨機任務：練級迷宮」「隨機任務：拾級迷宮」共計700次。<hex:02100103>※隨機任務一天只可以計算一個防護職業，且只能計算一次。
2994,曉月A級菁英殺手1,成功討伐在曉月之終途出現的100隻A級惡名菁英。
2995,曉月A級菁英殺手2,成功討伐在曉月之終途出現的500隻A級惡名菁英。
2996,曉月A級菁英殺手3,成功討伐在曉月之終途出現的2000隻A級惡名菁英。
2997,曉月S級菁英殺手1,成功討伐在曉月之終途出現的30隻S級或更高級惡名菁英。
2998,曉月S級菁英殺手2,成功討伐在曉月之終途出現的300隻S級或更高級惡名菁英。
2999,曉月S級菁英殺手3,成功討伐在曉月之終途出現的1000隻S級或更高級惡名菁英。
3000,傳說怪物獵人,達成「曉月A級菁英殺手3」和「曉月S級菁英殺手3」兩個成就。
3001,聚魔之光·戰鐮,獲得角尊戰鐮。
3002,聚魔之光·蛇石針,獲得角尊蛇石針。
3003,展翅迎風：迷津,在迷津開放飛行坐騎。
3004,展翅迎風：薩維奈島,在薩維奈島開放飛行坐騎。
3005,展翅迎風：加雷馬,在加雷馬開放飛行坐騎。
3006,展翅迎風：嘆息海,在嘆息海開放飛行坐騎。
3007,展翅迎風：厄爾庇斯,在厄爾庇斯開放飛行坐騎。
3008,展翅迎風：天外天垓,在天外天垓開放飛行坐騎。
3009,展翅迎風：漫步曉月,在迷津、薩維奈島、加雷馬、嘆息海、厄爾庇斯和天外天垓均開放飛行坐騎。
3010,尋寶獵人12,累計20次成功解讀陳舊的賽加羚羊革地圖（G13）並開啟寶箱。
3011,尋寶獵人13,累計20次成功解讀陳舊的金毗羅鱷革地圖（G14）並開啟寶箱。
3012,驚奇尋寶1,初次入侵驚奇百寶城。
3013,驚奇尋寶2,累計入侵驚奇百寶城5次。
3014,驚奇尋寶3,累計入侵驚奇百寶城10次。
3015,驚奇尋寶4,累計入侵驚奇百寶城20次。
3016,稱霸百寶城1,初次稱霸驚奇百寶城。
3017,稱霸百寶城2,累計稱霸驚奇百寶城5次。
3018,稱霸百寶城3,累計稱霸驚奇百寶城10次。
3019,稱霸百寶城4,累計稱霸驚奇百寶城20次。
3020,九宮卡手11,獲得344種九宮幻卡。
3021,街頭決鬥者8,與107位非玩家角色進行九宮幻卡對局並取得勝利。
3022,廣域交易商的夥伴：迷津,在迷津的危命任務完成度達到3級。
3023,廣域交易商的夥伴：薩維奈島,在薩維奈島的危命任務完成度達到3級。
3024,廣域交易商的夥伴：加雷馬,在加雷馬的危命任務完成度達到3級。
3025,廣域交易商的夥伴：嘆息海,在嘆息海的危命任務完成度達到3級。
3026,廣域交易商的夥伴：厄爾庇斯,在厄爾庇斯的危命任務完成度達到3級。
3027,廣域交易商的夥伴：天外天垓,在天外天垓的危命任務完成度達到3級。
3028,廣域交易商的強力資助者,完成「廣域交易商的夥伴：迷津」、「廣域交易商的夥伴：薩維奈島」、「廣域交易商的夥伴：加雷馬」、「廣域交易商的夥伴：嘆息海」、「廣域交易商的夥伴：厄爾庇斯」和「廣域交易商的夥伴：天外天垓」6個成就。
3029,燈火管制,以最高評價完成危命任務「獸道諸神信仰：偽神降臨」。
3030,太空戰士,以最高評價完成危命任務「侵略兵器召回指令：破壞侵略兵器希」。
3031,我們三個就是古靈精怪的一家,完成任務「守護天節與鬧鬼盛宴」。
3032,魯迪和栗齋,完成任務「星芒節和小雪球」。
3033,莫古力的絨球愛,完成任務「戀人節與愛的第一步」。
3034,模特出道,完成任務「女兒節與時尚品鑒大賽」。
3035,稱霸萬魔殿邊境之獄1,成功挑戰萬魔殿邊境之獄。
3036,稱霸萬魔殿邊境之獄2,累計成功挑戰萬魔殿邊境之獄5次。
3037,稱霸萬魔殿邊境之獄3,累計成功挑戰萬魔殿邊境之獄10次。
3038,完全稱霸萬魔殿邊境之獄1,成功挑戰零式萬魔殿邊境之獄。
3039,完全稱霸萬魔殿邊境之獄2,累計成功挑戰零式萬魔殿邊境之獄5次。
3040,完全稱霸萬魔殿邊境之獄3,累計成功挑戰零式萬魔殿邊境之獄10次。
3041,水晶衝突1,在水晶衝突中取得初次勝利。
3042,水晶衝突2,在水晶衝突中累計勝利50次。
3043,水晶衝突3,在水晶衝突中累計勝利100次。
3044,水晶衝突4,在水晶衝突中累計勝利500次。
3045,水晶衝突5,在水晶衝突中累計勝利1000次。
3046,青銅之水晶守護者,在水晶衝突的任意賽季中最終取得青銅或以上段位。
3047,白銀之水晶守護者,在水晶衝突的任意賽季中最終取得白銀或以上段位。
3048,黃金之水晶守護者,在水晶衝突的任意賽季中最終取得黃金或以上段位。
3049,白金之水晶守護者,在水晶衝突的任意賽季中最終取得白金或以上段位。
3050,鑽石之水晶守護者,在水晶衝突的任意賽季中最終取得鑽石或以上段位。
3051,水晶之水晶守護者,在水晶衝突的任意賽季中最終取得水晶或以上段位。
3052,衝突的王者,在水晶衝突的第1賽季中取得排名第1名的成績。
3053,衝突的勇者,在水晶衝突的第1賽季中取得排名前30名的成績。
3054,衝突的獲獎者,在水晶衝突的第1賽季中取得排名前100名的成績。
3055,河馬騎手團1,與悌陽象族的「河馬騎手團」之間的關係程度到達3級「友好」。
3056,河馬騎手團2,與悌陽象族的「河馬騎手團」之間的關係程度到達4級「信賴」。
3057,河馬騎手團3,與悌陽象族的「河馬騎手團」之間的關係程度到達6級「名譽」。
3058,名譽顧問,與悌陽象族的「河馬騎手團」之間的關係程度到達7級「誓約」。
3059,阿梅莉安絲的信任1,阿梅莉安絲的信賴等級達到1級。
3060,阿梅莉安絲的信任2,阿梅莉安絲的信賴等級達到2級。
3061,阿梅莉安絲的信任3,阿梅莉安絲的信賴等級達到3級。
3062,阿梅莉安絲的信任4,阿梅莉安絲的信賴等級達到4級。
3063,阿梅莉安絲的信任5,阿梅莉安絲的信賴等級達到5級。
3064,阿梅莉安絲的老主顧1,在阿梅莉安絲處累計交納收藏品36次。
3065,阿梅莉安絲的老主顧2,在阿梅莉安絲處累計交納收藏品48次。
3066,阿梅莉安絲的老主顧3,在阿梅莉安絲處累計交納收藏品60次。
3067,阿梅莉安絲的老主顧4,在阿梅莉安絲處累計交納收藏品90次。
3068,阿梅莉安絲的老主顧5,在阿梅莉安絲處累計交納收藏品120次。
3069,阿梅莉安絲的老主顧6,在阿梅莉安絲處累計交納收藏品150次。
3070,踏遍阿爾扎達爾海底遺跡群,成功探索阿爾扎達爾海底遺跡群（近東秘寶）的所有地區。
3071,踏遍阿格萊亞,成功探索燦爛神域阿格萊亞的所有地區。
3072,終結的終結者,在終極之戰中戰勝謳歌終結之物。
3073,稱霸阿格萊亞,成功挑戰燦爛神域阿格萊亞。
3074,征服絕境·龍詩戰爭,在幻想龍詩絕境戰成功平定龍詩戰爭。
3075,嶄新的冒險,完成任務「弗栗多的決斷」。
3076,跨越亡國之絕望,完成任務「涅爾瓦的帝國」。
3077,曉月太公1,在曉月區域釣上7種釣場之王。
3078,幸福獵人,完成任務「彩蛋狩獵與狩獵幸福」。
3079,箴言先生,完成任務「金碟遊樂場的煩惱員工」。
3080,可靠的冒險者前輩,完成任務「紅蓮節與新的起點」。
3081,重新啟程的九週年,完成任務「新生慶典與嶄新的路途」。
3082,大吉！,完成任務「靈兔解簽降神節」。
3083,魔戒鬥師·斬,從黑衣法師那裡獲得魔戒鬥師的全套5件裝備，並切換為武士讓黑衣法師看到全部裝備上的形態。
3084,魔戒法師·紅,從黑衣法師那裡獲得魔戒法師的全套5件裝備，並切換為赤魔法師讓黑衣法師看到全部裝備上的形態。
3085,魔戒軍師·守,從黑衣法師那裡獲得魔戒軍師的全套5件裝備，並切換為絕槍戰士讓黑衣法師看到全部裝備上的形態。
3086,魔戒弓師·舞,從黑衣法師那裡獲得魔戒弓師的全套5件裝備，並切換為舞者讓黑衣法師看到全部裝備上的形態。
3087,魔戒鬥師·刃,從黑衣法師那裡獲得魔戒鬥師·刃的全套5件裝備，並切換為釤鐮客讓黑衣法師看到全部裝備上的形態。
3088,魔戒導師·智,從黑衣法師那裡獲得魔戒導師的全套5件裝備，並切換為賢者讓黑衣法師看到全部裝備上的形態。
3089,無人島的資深開拓者,在開拓無人島的開拓等級升到10級。
3090,收集大師1,在開拓無人島的採集環境中採集1000次。
3091,收集大師2,在開拓無人島的採集環境中採集3000次。
3092,收集大師3,在開拓無人島的採集環境中採集30000次。
3093,放牧大師1,在開拓無人島的動物飼養中收穫素材100次。
3094,放牧大師2,在開拓無人島的動物飼養中收穫素材500次。
3095,放牧大師3,在開拓無人島的動物飼養中收穫素材5000次。
3096,耕種大師1,在開拓無人島的種植中收穫作物50次。
3097,耕種大師2,在開拓無人島的種植中收穫作物250次。
3098,耕種大師3,在開拓無人島的種植中收穫作物2500次。
3099,屯貨大師1,在開拓無人島的屯貨倉庫中獲得50個稀有素材。
3100,屯貨大師2,在開拓無人島的屯貨倉庫中獲得200個稀有素材。
3101,屯貨大師3,在開拓無人島的屯貨倉庫中獲得2000個稀有素材。
3102,貿易大師1,在開拓無人島的群島貿易中7個生產日的總計營業額達到10000點。
3103,貿易大師2,在開拓無人島的群島貿易中7個生產日的總計營業額達到17000點。
3104,謝爾達萊富豪,在開拓無人島中累計獲得500000枚謝爾達萊青船幣。
3105,禁斷的記憶,完成任務「禁斷的記憶」。
3106,踏遍特羅亞宮廷,成功探索特羅亞宮廷（異界孤城）的所有地區。
3107,煞風的降妖者,在巴爾巴莉希婭殲殛戰中戰勝巴爾巴莉希婭。
3108,稱霸萬魔殿煉淨之獄1,成功挑戰萬魔殿煉淨之獄。
3109,稱霸萬魔殿煉淨之獄2,累計成功挑戰萬魔殿煉淨之獄5次。
3110,稱霸萬魔殿煉淨之獄3,累計成功挑戰萬魔殿煉淨之獄10次。
3111,完全稱霸萬魔殿煉淨之獄1,成功挑戰零式萬魔殿煉淨之獄。
3112,完全稱霸萬魔殿煉淨之獄2,累計成功挑戰零式萬魔殿煉淨之獄5次。
3113,完全稱霸萬魔殿煉淨之獄3,累計成功挑戰零式萬魔殿煉淨之獄10次。
3114,衝突的王者第2賽季,在水晶衝突的第2賽季中取得排名第1名的成績。
3115,衝突的勇者第2賽季,在水晶衝突的第2賽季中取得排名前30名的成績。
3116,衝突的獲獎者第2賽季,在水晶衝突的第2賽季中取得排名前100名的成績。
3117,衝突的王者第3賽季,在水晶衝突的第3賽季中取得排名第1名的成績。
3118,衝突的勇者第3賽季,在水晶衝突的第3賽季中取得排名前30名的成績。
3119,衝突的獲獎者第3賽季,在水晶衝突的第3賽季中取得排名前100名的成績。
3120,科學家與機密藥物,完成任務「守護天節與危險的變裝遊行」。
3121,馴鹿的禮物,完成任務「星芒節與孩子們的幻影」。
3122,愛你所愛,完成任務「戀人節與各自的愛」。
3123,背世咖啡廳1,與奧密克戎族的「背世咖啡廳」之間的關係程度到達3級「友好」。
3124,背世咖啡廳2,與奧密克戎族的「背世咖啡廳」之間的關係程度到達4級「信賴」。
3125,背世咖啡廳3,與奧密克戎族的「背世咖啡廳」之間的關係程度到達6級「名譽」。
3126,宇宙盡頭的合夥人,與奧密克戎族的「背世咖啡廳」之間的關係程度到達7級「誓約」。
3127,曼工出希貨,完成任務「曼德維爾家的古老武器」。
3128,曼德維爾之騎士,獲得曼德維爾長劍與曼德維爾鳶盾。
3129,曼德維爾之戰士,獲得曼德維爾戰斧。
3130,曼德維爾之暗黑騎士,獲得曼德維爾雙手劍。
3131,曼德維爾之絕槍戰士,獲得曼德維爾槍刃。
3132,曼德維爾之龍騎士,獲得曼德維爾長槍。
3133,曼德維爾之武僧,獲得曼德維爾指虎。
3134,曼德維爾之忍者,獲得曼德維爾匕首。
3135,曼德維爾之武士,獲得曼德維爾武士刀。
3136,曼德維爾之釤鐮客,獲得曼德維爾鐮刀。
3137,曼德維爾之吟遊詩人,獲得曼德維爾琴弓。
3138,曼德維爾之機工士,獲得曼德維爾左輪槍。
3139,曼德維爾之舞者,獲得曼德維爾圓月輪。
3140,曼德維爾之黑魔法師,獲得曼德維爾法杖。
3141,曼德維爾之召喚師,獲得曼德維爾魔導書。
3142,曼德維爾之赤魔法師,獲得曼德維爾刺劍。
3143,曼德維爾之白魔法師,獲得曼德維爾牧杖。
3144,曼德維爾之學者,獲得曼德維爾魔導典。
3145,曼德維爾之占星術士,獲得曼德維爾黃道儀。
3146,曼德維爾之賢者,獲得曼德維爾蛇石針。
3147,踏遍希拉狄哈水道,成功探索希拉狄哈水道（多變迷宮）的所有地區。
3148,掃除總動員,在希拉狄哈水道（多變迷宮）中戰勝羽衣精。
3149,勇士安眠,在希拉狄哈水道（多變迷宮）中戰勝鬼陰火澤雷斯·夏。
3150,鬥場無情,在希拉狄哈水道（多變迷宮）中戰勝希拉狄哈劍鬥士。
3151,希拉狄哈之謎,在希拉狄哈水道（多變迷宮）中戰勝索恩自走人偶。
3152,為了民眾與近鄰,完成任務「為了民眾與近鄰」。
3153,希拉狄哈水道探索記,成功發現希拉狄哈水道探索記中的所有故事。
3154,踏遍異聞希拉狄哈水道,成功探索希拉狄哈水道（異聞迷宮）的所有地區。
3155,稱霸異聞希拉狄哈水道,成功挑戰異聞希拉狄哈水道（異聞迷宮）。
3156,完全稱霸異聞希拉狄哈水道,成功挑戰零式異聞希拉狄哈水道（異聞迷宮）。
3157,天上歡慶，地下轟鳴,完成任務「天上歡慶，地下轟鳴」。
3158,踏遍冥魂石洞,成功探索冥魂石洞（雪山奧窟）的所有地區。
3159,踏遍歐芙洛緒涅,成功探索喜悅神域歐芙洛緒涅的所有地區。
3160,煬火的降妖者,在盧比坎特殲殛戰中戰勝盧比坎特。
3161,稱霸歐芙洛緒涅,成功挑戰喜悅神域歐芙洛緒涅。
3162,征服絕境·歐米茄,在歐米茄絕境驗證戰中完成歐米茄的檢測。
3163,安登的信任1,安登的信賴等級達到1級。
3164,安登的信任2,安登的信賴等級達到2級。
3165,安登的信任3,安登的信賴等級達到3級。
3166,安登的信任4,安登的信賴等級達到4級。
3167,安登的信任5,安登的信賴等級達到5級。
3168,安登的老主顧1,在安登處累計交納收藏品36次。
3169,安登的老主顧2,在安登處累計交納收藏品48次。
3170,安登的老主顧3,在安登處累計交納收藏品60次。
3171,安登的老主顧4,在安登處累計交納收藏品90次。
3172,安登的老主顧5,在安登處累計交納收藏品120次。
3173,安登的老主顧6,在安登處累計交納收藏品150次。
3174,正統優雷卡的探索者1,成功突破正統優雷卡地下10層。
3175,正統優雷卡的探索者2,成功突破正統優雷卡地下20層。
3176,正統優雷卡的探索者3,成功突破正統優雷卡地下30層。
3177,正統優雷卡的探索者4,成功突破正統優雷卡地下50層。
3178,正統優雷卡的探索者5,成功突破正統優雷卡地下100層。
3179,,
3180,正統之光,獲得任意一把「正統武器」。
3181,高尚之光,獲得任意一把「高尚武器」。
3182,崇高的挑戰者1,單人從地下1層進入正統優雷卡，並到達地下51層。
3183,崇高的挑戰者2,單人從地下1層進入正統優雷卡，並通過地下100層。
3184,埋藏的寶藏6,發現埋藏的寶藏20000個。
3185,崇高英雄的證明,完成任務「優雷卡的真相」並持有或裝備「高尚耳墜」「高尚項鏈」「高尚手環」「高尚戒指」時，與珂爾·拉布恩塔對話。
3186,無人島的天才開拓者,在開拓無人島的開拓等級升到12級。
3187,曉月太公2,在曉月區域釣上23種釣場之王。
3188,夢明工作室1,與兔兔族的「夢明工作室」之間的關係程度到達3級「友好」。
3189,夢明工作室2,與兔兔族的「夢明工作室」之間的關係程度到達4級「信賴」。
3190,夢明工作室3,與兔兔族的「夢明工作室」之間的關係程度到達6級「名譽」。
3191,一起為夢想而努力,與兔兔族的「夢明工作室」之間的關係程度到達7級「誓約」。
3192,商會認定的工匠,完成任務「回應思想的改良計劃」。
3193,莫雯卓越工具：水晶手鋸,獲得水晶手鋸。
3194,莫雯卓越工具：水晶橫頭錘,獲得水晶橫頭錘。
3195,莫雯卓越工具：水晶圓頭錘,獲得水晶圓頭錘。
3196,莫雯卓越工具：水晶工藝錘,獲得水晶工藝錘。
3197,莫雯卓越工具：水晶圓革刀,獲得水晶圓革刀。
3198,莫雯卓越工具：水晶縫針,獲得水晶縫針。
3199,莫雯卓越工具：水晶蒸餾器,獲得水晶蒸餾器。
3200,莫雯卓越工具：水晶煎鍋,獲得水晶煎鍋。
3201,莫雯卓越工具：水晶鶴嘴鋤,獲得水晶鶴嘴鋤。
3202,莫雯卓越工具：水晶手斧,獲得水晶手斧。
3203,莫雯卓越工具：水晶釣竿,獲得水晶釣竿。
3204,傳承的扇子與舞蹈,完成任務「女兒節與扇之舞」。
3205,冬貝利守護的節日,完成任務「彩蛋狩獵與對冬貝利的愛」。
3206,金色的專訪,完成任務「金碟遊樂場與金色心意」。
3207,火熱的不死鳥，火熱的沙灘英雄,完成任務「紅蓮節與盛夏的沙灘英雄」。
3208,東方的可愛龍族,完成任務「辰龍祥意降神節」。
3209,九宮卡手12,獲得376種九宮幻卡。
3210,踏入育體寶殿1,初次入侵厄爾庇斯育體寶殿。
3211,踏入育體寶殿2,累計入侵厄爾庇斯育體寶殿5次。
3212,踏入育體寶殿3,累計入侵厄爾庇斯育體寶殿10次。
3213,踏入育體寶殿4,累計入侵厄爾庇斯育體寶殿20次。
3214,稱霸育體寶殿1,初次稱霸厄爾庇斯育體寶殿。
3215,稱霸育體寶殿2,累計稱霸厄爾庇斯育體寶殿5次。
3216,稱霸育體寶殿3,累計稱霸厄爾庇斯育體寶殿10次。
3217,稱霸育體寶殿4,累計稱霸厄爾庇斯育體寶殿20次。
3218,衝突的王者第4賽季,在水晶衝突的第4賽季中取得排名第1名的成績。
3219,衝突的勇者第4賽季,在水晶衝突的第4賽季中取得排名前30名的成績。
3220,衝突的獲獎者第4賽季,在水晶衝突的第4賽季中取得排名前100名的成績。
3221,衝突的王者第5賽季,在水晶衝突的第5賽季中取得排名第1名的成績。
3222,衝突的勇者第5賽季,在水晶衝突的第5賽季中取得排名前30名的成績。
3223,衝突的獲獎者第5賽季,在水晶衝突的第5賽季中取得排名前100名的成績。
3224,曼德維爾之騎士·驚異,獲得曼德維爾驚異長劍和曼德維爾驚異鳶盾。
3225,曼德維爾之戰士·驚異,獲得曼德維爾驚異戰斧。
3226,曼德維爾之暗黑騎士·驚異,獲得曼德維爾驚異雙手劍。
3227,曼德維爾之絕槍戰士·驚異,獲得曼德維爾驚異槍刃。
3228,曼德維爾之龍騎士·驚異,獲得曼德維爾驚異長槍。
3229,曼德維爾之武僧·驚異,獲得曼德維爾驚異指虎。
3230,曼德維爾之忍者·驚異,獲得曼德維爾驚異匕首。
3231,曼德維爾之武士·驚異,獲得曼德維爾驚異武士刀。
3232,曼德維爾之釤鐮客·驚異,獲得曼德維爾驚異鐮刀。
3233,曼德維爾之吟遊詩人·驚異,獲得曼德維爾驚異琴弓。
3234,曼德維爾之機工士·驚異,獲得曼德維爾驚異左輪槍。
3235,曼德維爾之舞者·驚異,獲得曼德維爾驚異圓月輪。
3236,曼德維爾之黑魔法師·驚異,獲得曼德維爾驚異法杖。
3237,曼德維爾之召喚師·驚異,獲得曼德維爾驚異魔導書。
3238,曼德維爾之赤魔法師·驚異,獲得曼德維爾驚異刺劍。
3239,曼德維爾之白魔法師·驚異,獲得曼德維爾驚異牧杖。
3240,曼德維爾之學者·驚異,獲得曼德維爾驚異魔導典。
3241,曼德維爾之占星術士·驚異,獲得曼德維爾驚異黃道儀。
3242,曼德維爾之賢者·驚異,獲得曼德維爾驚異蛇石針。
3243,尋寶獵人14,累計20次成功解讀陳舊的蛇牛革地圖（G15）並開啟寶箱。
3244,負罪的王座,完成任務「負罪的王座」。
3245,踏遍哈姆島,成功探索哈姆島（間歇靈泉）的所有地區。
3246,眾魔的降妖者,在高貝扎殲殛戰中戰勝高貝扎。
3247,向星星許願,完成任務「向星星許願」。
3248,稱霸萬魔殿荒天之獄1,成功挑戰萬魔殿荒天之獄。
3249,稱霸萬魔殿荒天之獄2,累計成功挑戰萬魔殿荒天之獄5次。
3250,稱霸萬魔殿荒天之獄3,累計成功挑戰萬魔殿荒天之獄10次。
3251,完全稱霸萬魔殿荒天之獄1,成功挑戰零式萬魔殿荒天之獄。
3252,完全稱霸萬魔殿荒天之獄2,累計成功挑戰零式萬魔殿荒天之獄5次。
3253,完全稱霸萬魔殿荒天之獄3,累計成功挑戰零式萬魔殿荒天之獄10次。
3254,無人島的偉大開拓者,在開拓無人島的開拓等級升到16級。
3255,貿易大師3,在開拓無人島的群島貿易中7個生產日的總計營業額達到33000點。
3256,妖歌海海面的魚拓王,釣上妖歌海海面幻海流期間以外的所有魚類。
3257,黃金港近海的魚拓王,釣上黃金港近海幻海流期間以外的所有魚類。
3258,紅玉海海面的魚拓王,釣上紅玉海海面幻海流期間以外的所有魚類。
3259,延夏下游的魚拓王,釣上延夏下游幻海流期間以外的所有魚類。
3260,妖歌海海面的幻海王,釣上妖歌海海面幻海流期間的所有魚類。
3261,黃金港近海的幻海王,釣上黃金港近海幻海流期間的所有魚類。
3262,紅玉海海面的幻海王,釣上紅玉海海面幻海流期間的所有魚類。
3263,延夏下游的幻海王,釣上延夏下游幻海流期間的所有魚類。
3264,游釣遠洋1,"在1次遠洋垂釣中獲得5,000以上漁分。"
3265,游釣遠洋2,"在1次遠洋垂釣中獲得10,000以上漁分。"
3266,游釣遠洋3,"在1次遠洋垂釣中獲得16,000以上漁分。"
3267,四海大寶貝,在遠洋垂釣中達成四海大寶貝。
3268,魷型中隊菁英,在遠洋垂釣中達成魷型中隊菁英。
3269,大蝦可重新來過,在遠洋垂釣中達成大蝦可重新來過。
3270,衝突的王者第6賽季,在水晶衝突的第6賽季中取得排名第1名的成績。
3271,衝突的勇者第6賽季,在水晶衝突的第6賽季中取得排名前30名的成績。
3272,衝突的獲獎者第6賽季,在水晶衝突的第6賽季中取得排名前100名的成績。
3273,衝突的王者第7賽季,在水晶衝突的第7賽季中取得排名第1名的成績。
3274,衝突的勇者第7賽季,在水晶衝突的第7賽季中取得排名前30名的成績。
3275,衝突的獲獎者第7賽季,在水晶衝突的第7賽季中取得排名前100名的成績。
3276,2024年度水晶衝突區域錦標賽冠軍,在2024年度水晶衝突區域錦標賽中取得賽區冠軍。
3277,2024年度水晶衝突區域錦標賽冠軍,在2024年度水晶衝突區域錦標賽中取得賽區冠軍。
3278,2024年度水晶衝突區域錦標賽冠軍,在2024年度水晶衝突區域錦標賽中取得賽區冠軍。
3279,2024年度水晶衝突區域錦標賽決勝者,在2024年度水晶衝突區域錦標賽中進入總決賽。
3280,2024年度水晶衝突區域錦標賽突破者,在2024年度水晶衝突區域錦標賽預賽中進入八強。
3281,值得銘記的十週年,完成任務「新生慶典與旅途」。
3282,結束亦是啟程,完成任務「將希望送往未來」。
3283,爸爸的歡樂變身生活,完成任務「守護天節與感謝的心情」。
3284,連接友誼的禮物,完成任務「星芒節與孩子們的友情」。
3285,曼德維爾之騎士·威嚴,獲得曼德維爾威嚴之劍和曼德維爾威嚴盾。
3286,曼德維爾之戰士·威嚴,獲得曼德維爾威嚴巨斧。
3287,曼德維爾之暗黑騎士·威嚴,獲得曼德維爾威嚴巨劍。
3288,曼德維爾之絕槍戰士·威嚴,獲得曼德維爾威嚴刺刀。
3289,曼德維爾之龍騎士·威嚴,獲得曼德維爾威嚴長槍。
3290,曼德維爾之武僧·威嚴,獲得曼德維爾威嚴之拳。
3291,曼德維爾之忍者·威嚴,獲得曼德維爾威嚴匕首。
3292,曼德維爾之武士·威嚴,獲得曼德維爾威嚴武士刀。
3293,曼德維爾之釤鐮客·威嚴,獲得曼德維爾威嚴戰鐮。
3294,曼德維爾之吟遊詩人·威嚴,獲得曼德維爾威嚴琴弓。
3295,曼德維爾之機工士·威嚴,獲得曼德維爾威嚴手槍。
3296,曼德維爾之舞者·威嚴,獲得曼德維爾威嚴圓月輪。
3297,曼德維爾之黑魔法師·威嚴,獲得曼德維爾威嚴咒杖。
3298,曼德維爾之召喚師·威嚴,獲得曼德維爾威嚴魔導書。
3299,曼德維爾之赤魔法師·威嚴,獲得曼德維爾威嚴重刺劍。
3300,曼德維爾之白魔法師·威嚴,獲得曼德維爾威嚴幻杖。
3301,曼德維爾之學者·威嚴,獲得曼德維爾威嚴魔導典。
3302,曼德維爾之占星術士·威嚴,獲得曼德維爾威嚴太陽儀。
3303,曼德維爾之賢者·威嚴,獲得曼德維爾威嚴飛翼。
3304,商會中意的工匠,完成任務「在彷徨階梯亭乾杯」。
3305,莫雯卓越工具：喬菈卓絕手鋸,獲得喬菈卓絕手鋸。
3306,莫雯卓越工具：喬菈卓絕橫頭錘,獲得喬菈卓絕橫頭錘。
3307,莫雯卓越工具：喬菈卓絕圓頭錘,獲得喬菈卓絕圓頭錘。
3308,莫雯卓越工具：喬菈卓絕工藝錘,獲得喬菈卓絕工藝錘。
3309,莫雯卓越工具：喬菈卓絕圓革刀,獲得喬菈卓絕圓革刀。
3310,莫雯卓越工具：喬菈卓絕縫針,獲得喬菈卓絕縫針。
3311,莫雯卓越工具：喬菈卓絕蒸餾器,獲得喬菈卓絕蒸餾器。
3312,莫雯卓越工具：喬菈卓絕煎鍋,獲得喬菈卓絕煎鍋。
3313,莫雯卓越工具：喬菈卓絕鶴嘴鋤,獲得喬菈卓絕鶴嘴鋤。
3314,莫雯卓越工具：喬菈卓絕手斧,獲得喬菈卓絕手斧。
3315,莫雯卓越工具：喬菈卓絕釣竿,獲得喬菈卓絕釣竿。
3316,魔書中的領悟8,將青魔法師升到80級。
3317,學海無涯9,學習120種青魔法。
3318,黃金之青,在假面狂歡中達成黃金之青。
3319,魔書記錄者5,完成110種青魔法師記錄中的普通任務。
3320,天青的綺夢弒君者,僅限由青魔法師組成的小隊，在不解除限制並開啟超越之力無效化的狀態下完成緹坦妮雅殲殛戰。
