key,5,6,7,8,9
598,/sabotender,,/優雅仙人刺 子命令<hex:02100103>/sabotender<hex:02100103>做出優雅仙人刺的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/優雅仙人刺,
599,/mandervillemambo,/mmambo,/紳士舞步 子命令<hex:02100103>/mandervillemambo(/mmambo)<hex:02100103>踏上最具紳士風度的舞步。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/紳士舞步,
600,/laliho,,/啦哩吼 子命令<hex:02100103>/laliho<hex:02100103>精神地用啦哩吼打一聲招呼。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/啦哩吼,
601,/simulationm,,/歐米茄M架勢 子命令<hex:02100103>/simulationm<hex:02100103>擺出歐米茄M的架勢。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/歐米茄M架勢,
602,/simulationf,,/歐米茄F架勢 子命令<hex:02100103>/simulationf<hex:02100103>擺出歐米茄F的架勢。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/歐米茄F架勢,
603,/toast,,/乾杯 子命令<hex:02100103>/toast<hex:02100103>乾了這杯橙汁！<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/乾杯,
604,/lean,,/背靠<hex:02100103>/lean<hex:02100103>用背靠著什麼東西的姿勢站立。<hex:02100103>※該情感動作只有動作，沒有文字提示。,/背靠,
605,/headache,,/頭痛 子命令<hex:02100103>/headache<hex:02100103>頭痛欲裂。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/頭痛,
606,/snap,,/打響指 子命令<hex:02100103>/snap<hex:02100103>打個響指。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/打響指,
607,/breakfast,/bread,/吃麵包 子命令<hex:02100103>/bread<hex:02100103>拿出麵包啃。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/吃麵包,
608,/read,,/看書 子命令<hex:02100103>/read<hex:02100103>拿出書閱讀。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/看書,
609,/insist,,/堅持主張 子命令<hex:02100103>/insist<hex:02100103>堅持自己的主張。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/堅持主張,
610,/consider,/hmm,/疑問 子命令<hex:02100103>/consider、/hmm<hex:02100103>抱有疑問。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/疑問,
611,/wasshoi,,/嘿喲 子命令<hex:02100103>/wasshoi<hex:02100103>嘿喲！嘿喲！<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/嘿喲,
612,/flowershower,/petals,/花雨 子命令<hex:02100103>/flowershower、/petals<hex:02100103>沐浴在花雨中。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/花雨,
613,/flamedance,,/火焰之舞 子命令<hex:02100103>/flamedance<hex:02100103>跳起火焰之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/火焰之舞,
614,/highfive,/hifive,/擊掌 子命令<hex:02100103>/highfive、/hifive<hex:02100103>做出擊掌的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/擊掌,
615,/guard,,/巡視 子命令<hex:02100103>/guard<hex:02100103>巡視四周。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/巡視,
616,/malevolence,,/詛咒 子命令<hex:02100103>/malevolence<hex:02100103>做出詛咒的動作。<hex:02100103> >>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/詛咒,
617,/beesknees,,/蜜蜂之舞 子命令<hex:02100103>/beesknees <hex:02100103>跳起蜜蜂之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/蜜蜂之舞,
618,/lalihop,,/啦哩吼舞 子命令<hex:02100103>/lalihop <hex:02100103>跳起啦哩吼舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/啦哩吼舞,
621,/eatriceball,/riceball,/吃飯糰 子命令<hex:02100103>/eatriceball、/riceball<hex:02100103>開始吃飯糰。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/吃飯糰,
622,/eatapple,/apple,/吃蘋果 子命令<hex:02100103>/eatapple、/apple<hex:02100103>開始吃蘋果。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/吃蘋果,
623,/wringhands,,/搓手 子命令<hex:02100103>/wringhands <hex:02100103>做出搓手的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/搓手,
624,/sweep,/broom,/掃地 子命令<hex:02100103>/sweep、/broom <hex:02100103>開始用掃帚掃地。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/掃地,
625,/paintblack,,/黑色陸行鳥之筆（/塗黑） 子命令<hex:02100103>/paintblack <hex:02100103>將腳下塗黑。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/黑色陸行鳥之筆,/塗黑
626,/paintred,,/紅色陸行鳥之筆（/塗紅） 子命令<hex:02100103>/paintred <hex:02100103>將腳下塗紅。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/紅色陸行鳥之筆,/塗紅
627,/paintyellow,,/黃色陸行鳥之筆（/塗黃） 子命令<hex:02100103>/paintyellow <hex:02100103>將腳下塗黃。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/黃色陸行鳥之筆,/塗黃
628,/paintblue,,/藍色陸行鳥之筆（/塗藍） 子命令<hex:02100103>/paintblue <hex:02100103>將腳下塗藍。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/藍色陸行鳥之筆,/塗藍
629,/fakesmile,,/假笑 子命令<hex:02100103>/fakesmile <hex:02100103>露出假笑的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/假笑,
630,/pantomime,/mime,/默劇 子命令<hex:02100103>/pantomime、/mime<hex:02100103>表演默劇。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/默劇,
631,/vexed,,/不解 子命令<hex:02100103>/vexed<hex:02100103>表現出困惑的樣子。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/不解,
632,/shush,/shh,/噓 子命令<hex:02100103>/shush、/shh<hex:02100103>催促周圍保持安靜。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/噓,
633,/eatpizza,/pizza,/吃披薩 子命令<hex:02100103>/eatpizza、/pizza<hex:02100103>開始吃披薩。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/吃披薩,
634,/clutchhead,,/抱頭 子命令<hex:02100103>/clutchhead<hex:02100103>雙手抱住腦袋。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/抱頭,
635,/eatchocolate,/choco,/吃戀人巧克力 子命令<hex:02100103>/eatchocolate、/choco<hex:02100103>開始吃戀人巧克力。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/吃戀人巧克力,
636,/eategg,/egg,/吃水煮蛋 子命令<hex:02100103>/eategg、/egg<hex:02100103>開始吃水煮蛋。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/吃水煮蛋,
637,/content,,/幸福 子命令<hex:02100103>/content<hex:02100103>做出幸福的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/幸福,
638,/sheathe,,/收回武器 子命令<hex:02100103>/sheathe<hex:02100103>將武器收起來。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/收回武器,
639,/draw,,/亮出武器 子命令<hex:02100103>/draw<hex:02100103>將武器準備好。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/亮出武器,
640,/tea,,/飲用紅茶 子命令<hex:02100103>/tea<hex:02100103>開始喝紅茶。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/飲用紅茶,
641,/determined,,/幹勁十足 子命令<hex:02100103>/determined<hex:02100103>鼓起幹勁。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/幹勁十足,
642,/showright,,/展現右側 子命令<hex:02100103>/showright<hex:02100103>展現自己右側的事物。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/展現右側,
643,/showleft,,/展現左側 子命令<hex:02100103>/showleft<hex:02100103>展現自己左側的事物。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/展現左側,
644,,,,,
645,,,,,
646,/deride,/pagaga,/叛逆精神 子命令<hex:02100103>/deride、/pagaga<hex:02100103>展現叛逆精神。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/叛逆精神,
647,/wow,,/兩眼放光 子命令<hex:02100103>/wow<hex:02100103>兩眼放出光芒。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/兩眼放光,
648,/eatpumpkincookie,/cookie,/吃南瓜曲奇 子命令<hex:02100103>/eatpumpkincookie、/cookie <hex:02100103>開始吃南瓜曲奇。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/吃南瓜曲奇,
649,/spirit,,/觀戰 子命令<hex:02100103>/spirit <hex:02100103>開始觀戰。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/觀戰,
650,/magictrick,,/魔術 子命令<hex:02100103>/magictrick<hex:02100103>表演魔術。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/魔術,
651,/littleladiesdance,/ladance,/公主之舞 子命令<hex:02100103>/littleladiesdance、/ladance<hex:02100103>跳起公主之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/公主之舞,
652,/linkpearl,,/通訊珠 子命令<hex:02100103>/linkpearl<hex:02100103>用通訊珠交流。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/通訊珠,
653,/earwiggle,,/搖兔兔耳 子命令<hex:02100103>/earwiggle <hex:02100103>搖了搖兔兔耳。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/搖兔兔耳,
654,,,,,
655,,,,,
656,,,,,
657,/frighten,,/嚇唬人 子命令<hex:02100103>/frighten<hex:02100103>嚇唬人。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/嚇唬人,
658,/adventoflight,/advent,/威光降臨 子命令<hex:02100103>/adventoflight、/advent<hex:02100103>威猛地從天而降。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/威光降臨,
659,/jumpforjoy1,/jj1,/雀躍1 子命令<hex:02100103>/jumpforjoy1、/jj1<hex:02100103>開心地跳了起來，動作格外可愛。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/雀躍1,
660,/jumpforjoy2,/jj2,/雀躍2 子命令<hex:02100103>/jumpforjoy2、/jj2<hex:02100103>開心地跳了起來，動作格外歡樂。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/雀躍2,
661,/jumpforjoy3,/jj3,/雀躍3 子命令<hex:02100103>/jumpforjoy3、/jj3<hex:02100103>開心地跳了起來，跳得格外的高。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/雀躍3,
662,/jumpforjoy4,/jj4,/雀躍4 子命令<hex:02100103>/jumpforjoy4、/jj4<hex:02100103>開心地跳了起來，動作格外舒展。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/雀躍4,
663,/jumpforjoy5,/jj5,/雀躍5 子命令<hex:02100103>/jumpforjoy5、/jj5<hex:02100103>開心地跳了起來，動作好像仙人刺。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/雀躍5,
664,/handtoheart,,/手撫胸 子命令<hex:02100103>/handtoheart<hex:02100103>以手撫胸。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/手撫胸,
665,/cheeronbright,/cheerow,/前後聲援小白 子命令<hex:02100103>/cheeronbright、/cheerow<hex:02100103>做出前後聲援小白的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/前後聲援小白,
666,/cheerwaveviolet,/cheerwv,/揮舞聲援小紫 子命令<hex:02100103>/cheerwaveviolet、/cheerwv<hex:02100103>做出揮舞聲援小紫的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/揮舞聲援小紫,
667,/cheerjumpgreen,/cheerjg,/蹦跳聲援小綠 子命令<hex:02100103>/cheerjumpgreen、/cheerjg<hex:02100103>做出蹦跳聲援小綠的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/蹦跳聲援小綠,
668,/allsaintscharm,,/守護天節的魔咒 子命令<hex:02100103> /allsaintscharm<hex:02100103>施展守護天節的魔咒。<hex:02100103> >>子命令<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/守護天節的魔咒,
669,,,,,
670,/lophop,,/兔兔舞 子命令<hex:02100103>/lophop<hex:02100103>跳起兔兔舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/兔兔舞,
